severity,category,jira_key,schedule_key,project_key,issue_type,summary,field,old_value,new_value,color,message,reviewer_action,source_row,planning_date,planning_bucket
Info,AddedEpic,PLAT-4011,PLAT-4011,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 12,Jira Target Start,,2026-05-25,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,150,2026-05-25,Immediate
Info,AddedEpic,PLAT-4011,PLAT-4011,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 12,Jira Target End,,2026-06-29,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,150,2026-05-25,Immediate
Info,AddedEpic,PLAT-4011,PLAT-4011,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 12,Predecessors,,PLAT-4010,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,150,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Name,,Scale Rows - Platform Services - Secrets management wave 03,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Rollup Key,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Fix Version,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,% Complete,,16,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Total Story Points,,19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Completed Story Points,,3,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Logged Hours,,15,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Story Point Ratio,,8,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Jira Target Start,,2026-09-14,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Jira Target End,,2026-10-26,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Predecessors,,PLAT-4001,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,152,2026-05-25,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Name,,Scale Rows - Platform Services - Environment provisioning wave 22,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Rollup Key,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Fix Version,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,% Complete,,32,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Total Story Points,,22,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Completed Story Points,,7,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Logged Hours,,17.5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Story Point Ratio,,7,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Jira Target Start,,2026-08-03,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Jira Target End,,2026-09-07,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Predecessors,,PLAT-4020,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Name,,Scale Rows - Platform Services - Service mesh controls wave 13,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Rollup Key,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Fix Version,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,% Complete,,37,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Total Story Points,,19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Completed Story Points,,7,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Logged Hours,,15.5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Story Point Ratio,,9.33,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Jira Target Start,,2026-06-01,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Jira Target End,,2026-07-13,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Predecessors,,PLAT-4011,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Name,,Scale Rows - Platform Services - Shared logging wave 04,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Rollup Key,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Fix Version,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,% Complete,,37,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Total Story Points,,27,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Completed Story Points,,10,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Logged Hours,,23.5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Story Point Ratio,,12.31,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Jira Target Start,,2026-09-21,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Jira Target End,,2026-11-09,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Predecessors,,PLAT-4002,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,161,2026-06-01,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Name,,Scale Rows - Platform Services - Artifact retention wave 23,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Rollup Key,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Fix Version,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,% Complete,,21,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Total Story Points,,19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Completed Story Points,,4,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Logged Hours,,16,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Story Point Ratio,,8,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Jira Target Start,,2026-08-10,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Jira Target End,,2026-09-21,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Predecessors,,PLAT-4021,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Name,,Scale Rows - Platform Services - Environment provisioning wave 14,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Rollup Key,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Fix Version,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,% Complete,,18,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Total Story Points,,22,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Completed Story Points,,4,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Logged Hours,,15,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Story Point Ratio,,16,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Jira Target Start,,2026-06-08,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Jira Target End,,2026-07-27,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Predecessors,,PLAT-4012,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Name,,Scale Rows - Platform Services - Service mesh controls wave 05,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Rollup Key,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Fix Version,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,% Complete,,5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Total Story Points,,19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Completed Story Points,,1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Logged Hours,,14.5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Story Point Ratio,,1.45,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Jira Target Start,,2026-09-28,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Jira Target End,,2026-11-23,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Predecessors,,PLAT-4003,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,170,2026-05-18,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Name,,Scale Rows - Platform Services - Deployment guardrails wave 24,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Rollup Key,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Fix Version,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,% Complete,,50,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Total Story Points,,20,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Completed Story Points,,10,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Logged Hours,,19.5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Story Point Ratio,,12.31,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Jira Target Start,,2026-08-17,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Jira Target End,,2026-10-05,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Predecessors,,PLAT-4022,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Name,,Scale Rows - Platform Services - Artifact retention wave 15,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
