Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Affects Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Component/s,Component/s,Component/s,Component/s,Component/s,Due Date,Votes,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Bug),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Inward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Attachment,Attachment,Custom field (Approval History),Custom field (Build Manager),Custom field (Build Manager Responded),Custom field (Build Manager Response),Custom field (CSCI),Custom field (Completion Criteria),Custom field (Configuration Notes),Custom field (Customer),Custom field (Cyber Reviewer KB Comment),Custom field (Cyber Reviewer Responded),Custom field (Cyber Reviewer Response),Custom field (Dependency),Custom field (Dependency Needed From),Custom field (Dependency Owed To),Custom field (Developer),Custom field (Document Number),Custom field (Driver Response),Custom field (ECD),Custom field (Epic Colour),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Epic Workflow Status),Custom field (Features),Custom field (Flagged),Custom field (GitLab URL IP Address),Custom field (Hardware Reviewer KB Comment),Custom field (Hardware Reviewer Responded),Custom field (Hardware Reviewer Response),Custom field (Issue Use),Custom field (Issue Use),Custom field (JQL Query),Custom field (Kickback Count),Custom field (Kickback Message),Custom field (Last Comment),Custom field (MR ID),Custom field (Milestone Entrance Criteria),Custom field (My Last Comment),Custom field (Network Reviewer),Custom field (Network Reviewer KB Comment),Custom field (Network Reviewer Responded),Custom field (Network Reviewer Response),Custom field (Original story points),Custom field (PTR ID),Custom field (Parent Link),Custom field (Peer Reviewer),Custom field (Peer Reviewer 2),Custom field (Peer Reviewer 3),Custom field (Peer Reviewer 3 Alloc (SP)),Custom field (Peer Reviewer 4),Custom field (Peer Reviewer 4 Alloc (SP)),Custom field (Peer Reviewer 5),Custom field (Project Engineer KB Comment),Custom field (Project Engineer Responded),Custom field (Project Engineer Response),Custom field (Project Lead KB Comment),Custom field (Project Lead Responded),Custom field (Project Lead Response),Custom field (Rank),Custom field (Requirement Src),Custom field (Review Checklist),Custom field (Reviewer 1 KB Comment),Custom field (Reviewer 1 Responded),Custom field (Reviewer 1 Response),Custom field (Reviewer 2 KB Comment),Custom field (Reviewer 2 Responded),Custom field (Reviewer 2 Response),Custom field (Reviewer 3 KB Comment),Custom field (Reviewer 3 Responded),Custom field (Reviewer 3 Response),Custom field (Reviewer 4 KB Comment),Custom field (Reviewer 4 Responded),Custom field (Reviewer 4 Response),Custom field (Reviewer 5 KB Comment),Custom field (Reviewer 5 Responded),Custom field (Reviewer 5 Response),Custom field (Risk),Custom field (Safety Reviewer KB Comment),Custom field (Safety Reviewer Responded),Custom field (Safety Reviewer Response),Custom field (Software Reviewer KB Comment),Custom field (Software Reviewer Responded),Custom field (Software Reviewer Response),Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Sr. Peer Reviewer),Custom field (Sr. Peer Reviewer KB Comment),Custom field (Sr. Peer Reviewer Response),Custom field (Sr. Reviewer Responded),Custom field (Status Attribute),Custom field (Story Points),Custom field (Systems Reviewer KB Comment),Custom field (Systems Reviewer Responded),Custom field (Systems Reviewer Response),Custom field (Target Progress),Custom field (Target end),Custom field (Target start),Custom field (Task Points),Custom field (Team),Custom field (Test Reviewer KB Comment),Custom field (Test Reviewer Responded),Custom field (Test Reviewer Response),Custom field (Test Setup),Custom field (Time Spent By User),Custom field (Time Spent Total (hrs)),Custom field (Total Time Estimated (hrs)),Custom field (UUT),Custom field (Visual Verifier Response),Custom field (co-Assignee),Custom field (co-Developer),Custom field (ΣBurnup (%)),Custom field (ΣDone SPs),Custom field (ΣEffort Variance (%)),Custom field (ΣIn Progress SPs),Custom field (ΣOrigEst (Hrs)),Custom field (ΣOriginal SPs),Custom field (ΣPercent Complete (%)),Custom field (ΣPercent Complete (%) (Hrs)),Custom field (ΣPlanned SPs),Custom field (ΣRemaining SPs),Custom field (ΣTime Estimate (Hrs)),Custom field (ΣTime Remaining (Hrs)),Custom field (ΣTime Spent (Hrs)),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
Create Template for Component in CAMEO,SSWSW-11847,110905,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,dpazmino,dpazmino,dpazmino,15/Sep/26 10:39 AM,15/Sep/26 10:42 AM,18/Sep/26 3:25 PM,,,,,,,,,,,NIO,NIO API,,,,,0,"We have decided to use CAMEO to make our software designs and export the work we do into an SDD document. Cameo has many different templates which dictate how the exported document looks. However, none of them provide all the things we desire in an SDD. In order to fix that, we are making our own custom template.

A Cameo template can be opened up as a word doc and it is populated with templating language called velocity template Language(VTL). Look online for resources to understand and modify this language.",,dpazmino,,,,,,,,,,,,,,57600,57600,,0%,57600,57600,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWSW-11848,SSWSW-11849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- Modify a copy of the template specifically for exporting components under the ""5 Detailed Design"" section of the SDD
- Present MVP to leads and adjudicate
- Integrate template copy into main SDD template
",,,,,,,,,,,,,,SSWSW-10328,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09393:yexzy",,,,,,,,,,,,,,,,,,Medium,,,,,,,SSWSW Sprint 20.1,,,,,,,,,,2.0,,,,0%,06/Oct/26 12:00 AM,23/Sep/26 12:00 AM,,244,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Create Presentation to Walk through RCR / PTR Process,SSWSW-11846,110865,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,dpazmino,mbrophy,mbrophy,14/Sep/26 12:50 PM,14/Sep/26 12:54 PM,18/Sep/26 3:25 PM,,,,,,,,,,,NIO,NIO API,,,,,0,"This is a task to create a presentation, or use an existing presentation to explain to the team how the RCR / PTR process can work / will work for our products: NIO SRS, software.",,mbrophy,,,,,,,,,,,,,,57600,57600,,0%,57600,57600,,,SSWSW-11759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Have a presentation available (either you made it or use existing)
Have Doug Marshal or Dean Ingram available to walk the team through the RCR process. This is an actual demo not simply going through slides.
Document any questions or concerns for future follow up actions/questions.",,,,,,,,,dpazmino,,,,,,,,,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i028jc:000r0000i",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,2.0,,,,,,,,3,,,,,,,,,,,mbrophy,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
SWIT the ESTAP Order Interface,SSWSW-11845,110704,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,09/Sep/26 12:48 PM,09/Sep/26 12:48 PM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,ESTAP FST,FST,PI19,PI20,RTR FQT Plan,,,ESTAP,,,,,,0,The ESTAP Order Interface needs to be acceptance tested to ensure that it fulfills its requirements. This task covers implementing the TBD SWIT tests and including them in the CI/CD pipeline.,,mcollett,,,,,,,,,,,,,,86400,86400,,0%,86400,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'-Acceptance test(s) implemented in accordance with SSWSW-11844
- Added to the CI/CD pipeline
- Test passes the CI/CD pipeline",,,,,,,,,,,,,,SSWSW-10804,,,In Progress,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i028jc:000r0009y",,,,,,,,,,,,,,,,,,Medium,,,,,,,SSWSW Sprint 20.2,,,,,,,,,,3.0,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Write Acceptance Test Plan for the ESTAP Order Interface,SSWSW-11844,110703,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,09/Sep/26 12:44 PM,09/Sep/26 12:44 PM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,ESTAP FST,FST,PI19,PI20,RTR FQT Plan,,,ESTAP,,,,,,0,"This task covers writing the acceptance test plans for the ESTAP Order Interface Implementation. These should be created as readme(s) in the test/acceptance directory. The test should test to the order interface requirements. 

Test linked to requirements and uploaded into Omega-Doors",,mcollett,,,,,,,,,,,,,,28800,28800,,0%,28800,28800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- README.md files created with AAA coverage

Test linked to requirements and uploaded into Omega-Doors",,,,,,,,,,,,,,SSWSW-10804,,,In Progress,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i028jc:000r0009w",,,,,,,,,,,,,,,,,,Medium,,,,,,,SSWSW Sprint 20.1,,,,,,,,,,1.0,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Move TCAP/ESTAP RTMB proto files to the RTMB Repository,SSWSW-11842,110623,Task,In Progress,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,09/Sep/26 8:05 AM,10/Sep/26 9:27 AM,18/Sep/26 3:25 PM,,,,,,,,,,,ESTAP,TCAP,,,,,0,The TCAP and ESTAP RTMB message definitions proto files currently live in the TCAP and ESTAP repositories. This is an issues as it creates a cyclic dependency between the common repository and the TCAP/ESTAP repositories. To fix this issue the TCAP and ESTAP proto files must be moved to the RTMB repository so the chain of dependencies can be RTMB -> RTMB Interface -> TCAP/ESATP.,,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'- Merge the TCAP and ESTAP RTMB protos into the RTR repository,,,,,,,,,mcollett,,,,,,,,,TBD,,,,,,Kanban,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0at04:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
TCAP Repository Housekeeping,SSWSW-11841,110622,Task,In Progress,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,09/Sep/26 7:56 AM,10/Sep/26 9:28 AM,18/Sep/26 3:25 PM,,,,,,,,,,,TCAP,,,,,,0,,,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- Fix upload job to upload nio_config_a.yaml, nio_config_b.yaml, calibration_data.yaml
- Remove RTMB proto file from repository",,,,,,,,,mcollett,,,,,,,,,TBD,,,,,,Kanban,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0aszw:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ESTAP Repository Housekeeping,SSWSW-11840,110621,Task,In Progress,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,09/Sep/26 7:55 AM,10/Sep/26 8:13 AM,18/Sep/26 3:25 PM,,,,,,,,,,,ESTAP,,,,,,0,,,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- Fix upload job to upload nio_config_a.yaml, nio_config_b.yaml, calibration_data.yaml
- Remove RTMB proto file from repository
- Remove jobs dependent on Dapr
- Fix sml to dev job to correct version",,,,,,,,,mcollett,,,,,,,,,TBD,,https://192.168.3.19/ssw-phc-developers/controllers/estap/-/merge_requests/186,,,,Kanban,,,,,,186.0,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0aszo:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Review TCS RCR-4137,SSWSW-11839,110618,Task,Done,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,Done,mcollett,mcollett,mcollett,09/Sep/26 5:38 AM,09/Sep/26 6:29 AM,18/Sep/26 3:25 PM,09/Sep/26 6:29 AM,,,,,,,,,,TCAP,,,,,,0,,,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,SSWSYS-4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcollett,,,,,,,,,TBD,,,,,,Kanban,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0asz0:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,0.0,,,,100%,16/Sep/26 12:00 AM,09/Sep/26 12:00 AM,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Review TCS SSS RCR-4136,SSWSW-11838,110617,Task,Done,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,Done,mcollett,mcollett,mcollett,09/Sep/26 5:38 AM,09/Sep/26 6:26 AM,18/Sep/26 3:25 PM,09/Sep/26 6:26 AM,,,,,,,,,,TCAP,,,,,,0,,,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,SSWSYS-4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcollett,,,,,,,,,TBD,,,,,,Kanban,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0asys:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,0.0,,,,100%,16/Sep/26 12:00 AM,09/Sep/26 12:00 AM,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Review TCS SSS RCR 4155,SSWSW-11837,110616,Task,Done,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,Done,mcollett,mcollett,mcollett,09/Sep/26 5:36 AM,17/Sep/26 1:42 PM,18/Sep/26 3:25 PM,17/Sep/26 1:42 PM,,,,,,,,,,TCAP,,,,,,0,,,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,SSWSYS-5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcollett,,,,,,,,,TBD,,,,,,Kanban,,,,,"Posted on: Fri Sep 11 07:23:31 EDT 2026
Comment left, waiting for adjuication.",,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0asyk:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,0.0,,,,100%,16/Sep/26 12:00 AM,09/Sep/26 12:00 AM,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,"11/Sep/26 7:23 AM;mcollett;Comment left, waiting for adjuication.;;;",,,,,,,,,,,,,,,,,,
Review TCS SSS RCR-4476,SSWSW-11836,110615,Task,Done,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,Done,mcollett,mcollett,mcollett,09/Sep/26 5:35 AM,09/Sep/26 6:22 AM,18/Sep/26 3:25 PM,09/Sep/26 6:22 AM,,,,,,,,,,TCAP,,,,,,0,,,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,SSWSYS-5223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcollett,,,,,,,,,TBD,,,,,,Kanban,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0asyc:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,0.0,,,,100%,16/Sep/26 12:00 AM,09/Sep/26 12:00 AM,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
SSW Bldg 30 Purchasing,SSWSW-11835,110542,Task,In Progress,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mbrophy,mbrophy,mbrophy,08/Sep/26 9:18 AM,09/Sep/26 11:03 AM,18/Sep/26 3:25 PM,,,,,,,,,,,B30 Lab,,,,,,0,I was tasked with buying material to support gui development and housekeeping in building 30. This task is time consuming.,,mbrophy,,,,,,,,,,,,,,86400,86400,,0%,86400,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Receive quote from Lyme Computers.,,,,,,,,,mbrophy,,,,,,,,,TBD,,,,,,Sprint,,,,,"Posted on: Wed Sep 09 09:51:16 EDT 2026
Lyme Computer sales is still quoting this material. Several material revisions were given to me since Lyme has been quoting.",,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0asj0:",,,,,,,,,,,,,,,,,,Medium,,,,,,,SSWSW Sprint 19.5,SSWSW Sprint 19.6,,,,,,,,,3.0,,,,74%,22/Sep/26 12:00 AM,09/Sep/26 12:00 AM,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,"09/Sep/26 9:51 AM;mbrophy;Lyme Computer sales is still quoting this material. Several material revisions were given to me since Lyme has been quoting.;;;",,,,,,,,,,,,,,,,,,
Test Artifactory in K8s,SSWSW-11834,110430,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mwagner7,jziobron,jziobron,03/Sep/26 9:40 AM,03/Sep/26 9:41 AM,18/Sep/26 3:25 PM,,,PI 20,,,,,,,,,,,,,,0,,,jziobron,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWGUI-240,,,In Progress,TBD,,,,,,Kanban,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0arvo:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Signal Switching - HIL Test,SSWSW-11833,110252,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,dpazmino,mbrophy,mbrophy,31/Aug/26 4:11 PM,02/Sep/26 8:48 AM,18/Sep/26 3:25 PM,,,PI19,,,,,,,,NIO,NIO API,,,,,0,"Develop the HIL test for the Signal Switching card.

[https://192.168.3.34/cnfl1/spaces/DS/pages/169607730/Steps+to+Begin+HIL+Test+Task]",,mbrophy,,,,,,,,,,,,,,57600,57600,,0%,57600,57600,,,SSWSW-11825,SSWSW-11829,,,,,,,,,,,,,,,,,,,,,SSWSW-11832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- Create the HIL and run with the wire harness connected
- Debug if needed
- Test must pass
- Ensure job is running in pipeline and can be merged into Dev
- Add to configuration file (k8 config map)
- Add run config
- Add to pipeline (yaml job)
- Merge into feature branch",,,,,,,,,dpazmino,,,,,SSWSW-10952,,,In Progress,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0aqxw:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,2.0,,,,,,,,244,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
